,Artist,Title,Track_id,Year,Lyrics
10,Los Lobos,I Got To Let You Know,TRASCPD12903D081D0,1984,"You know your love for me
Has given me a thrill
And I just can't stand still
Pretty baby, you know I love you so
Because I love you and I want you, baby
I got to let you know

You know your kiss kiss kiss
Has set me off my feet
And that just can't be beat
Pretty baby, with any other girl
Because I love you and I want you, baby
I got to let you know

Every night in my dreams
I can hold you near
Even then I still feel
That loving you is real
You know my love's still strong
And I'm still holdin' on
Ain't nothing we can't do
Pretty mama, you know I love you so
Because I love you and I want you,baby
I got to let you know

Uhm, so good...

Every night in my dreams
I can hold you near
Even then I still feel
That loving you is real
You know my love's still strong
And I'm still holding on
Ain't nothing we can't do
Pretty mama, you know I love you so
Because I love you and I want you, baby
I got to let you know
Because I love you and I want you, baby
I got to let you know
Because I love you and I want you, baby
I got to let you know"
11,Spinal Tap,Sex Farm,TRPHWAI128E0793DA7,1984,"Working on a sex farm
Trying to raise some hard love
Getting out my pitch fork
Poking your hay

Scratching in your henhouse
Sniffing at your feedbag
Slipping out your back door
Leaving my spray

Sex farm woman, I'm gonna mow you down
Sex farm woman, I'll rake and hoe you down
Sex farm woman, don't you see my silo rising high?

Working on a sex farm
Hosing down your barn door
Bothering your livestock
They know what I need

Working up a hot sweat
Crouching in your pea patch
Plowing through your beanfield
Planting my seed

Sex farm woman, I'll be your hired hand
Sex farm woman, I'll let my offer stand
Sex farm woman, don't you hear my tractor rumbling by?

Working on a sex farm
Trying to raise some hard love
Getting out my pitch fork
Poking your hay"
12,The Jacksons,One More Chance,TRMRVNR128F92F1672,1984,"Everybody loves the star 
When he's on the top 
But noone ever comes around 
When he starts to drop 

But you were someone special 
You stuck through thick and thin 
But I was much too busy 
Trying to shine 
To let your love shine in 

Let you slip away 
I must have been insane 
Stop in the name of love 
Don't make me live my life in vain 

(Chorus) 
Give me one more chance 
That's all I ask of you 
Just one more chance 
I'll make it up to you 
Just one more chance 
That's all I ask of you 
I'll build you a world for two 
I'll make it up to you 

Now since I'm all alone 
I'm talking to myself 
I know you're out there somewhere 
Having fun with someone else 

But a distant voice of hope 
Echo from within, sayin' 
(Don't give up) 
(Your ship is comin' in) 

Though my ship's alone 
I'll play right to the end 
I'm crying outside 
heaven's door 
Won't you let me back in 


You'll never know 
What I've been through 
Let your love shine in again 
This time I'll shine with you"
13,U2,Pride (In The Name Of Love),TRNQYVK128F932A828,1984,"One man come in the name of love
One man come and go
One man come he to justify
One man to overthrow

In the name of love
What more in the name of love?
In the name of love
What more in the name of love?

One man caught on a barbed wire fence
One man he resist
One man washed up on an empty beach
One man betrayed with a kiss

In the name of love
What more in the name of love?
In the name of love
What more in the name of love?

Early morning, April 4
Shot rings out in the Memphis sky
Free at last, they took your life
They could not take your pride

In the name of love
What more in the name of love?
In the name of love
What more in the name of love?

In the name of love
What more in the name of love?
In the name of love
What more in the name of love?"
14,Ini Kamoze,Trouble You A Trouble Me,TRRQCLO128F92E8254,1984,"Down in the region where I rest
It's the survival of the hardest
One man, well, cool, the next man, tense
Some sounds like these across the fence will

Trouble you, they trouble me, no I
I would'a just flash me things
Bubble you, they bubble me, yes I
Forward ina me ring

Trouble you, they trouble me, no I
I would'a just flash me things
Bubble you, they bubble me, yes I
Forward ina me ring

Some man just born to nice up, dance
See my love down in tight romance, yea
The essence of ishence fills the air, yea
You're free to look but don't you dare stare

Trouble you, they trouble me, no I
I would'a just flash me things
Bubble you, they bubble me, yes I
Forward ina me ring

Trouble you, they trouble me, no I
I would'a just flash me things
Bubble you, they bubble me, yes I
Free to flip and come in

And in I region forces raid, wrong way
Man, pick up corn for razor blade
The nobles of English would feel sad, no doubt
When some thing's good, we say ""It bad Iah""

Trouble you, they trouble me, no I
I would'a just flash
Bubble you, they bubble me, yes I
Forward ina me ring

Trouble you, they trouble me, no I
I would'a just flash me things
Bubble you, they bubble me, yes I
Forward ina me ring

Trouble you, they trouble me, no I
I would'a just flashed
Bubble you, they bubble me, yes I
Forward ina me ring

Trouble you, they trouble me, no I
I would'a just flashed me things
Bubble you, they bubble me
Forward ina me ring

Trouble you, they trouble me
I would'a just flashed me things
Trouble you, they trouble me"
15,Laurie Anderson,Walk the Dog,TRUOIBT128F428C1FF,1984,"I saw a lot of trees today. And they were all made of wood.
Well, they were wooden trees—and they were made entirely of wood.

Well, I came home today and you were all on fire. Your shirt was on fire.
And your hair was on fire. And flames were licking all around your feet.
And I did not know what to do. And then a thousand violins began to play.
And I really did not know what to do then, so I just decided to go out—
And walk the dog.

I went to the movies, and I saw a dog thirty feet high.
And this dog was made entirely of light. And he filled up the whole screen.
And his eyes were long hallways. He had those long, echoing, hallway eyes.

I turned on the radio and I heard a song by Dolly Parton. And she was singing:
Oh! I feel so bad! I feel so sad! I left my mom and I left my dad.
And I just want to go home now.
I just want to go back to my Tennessee mountain home now.
Well, you know she's not gonna go back home. And I know she's not gonna go back home.
And she knows she's never gonna go back there.
And I just want to know who's gonna go and walk her dog. (Her dog.)

Oh! I feel so bad. I feel so sad. 
But not as bad as the night I wrote this song.

Close your eyes. OK. Now imagine you're at the most wonderful party. OK.
Delicious food. Uh-huh. Interesting people. Uh-mm. Terrific music. Mm mmh.
NOW OPEN THEM!"
16,Bobby Vee,Rubber Ball,TRCAVRT12903CCC673,1984,"Rubber ball, I come bouncin' back to you,
Rubber ball, I come bouncin' back to you
Hoo-ah-ooh-ooh.

I'm like a - rubber ball, baby that's all
That I am to you (bouncy, bouncy) (bouncy, bouncy)
Just a rubber ball 'cuz you think you
Can be true to two (bouncy, bouncy) (bouncy, bouncy).
You bounce my heart around (You don't even put her down)
And like a rubber ball, I come bouncin' back to you
Rubber ball, I come bouncin' back to you.

If you  - stretch my love 'til it's thin enough to tear
I'll just stretch my arms to reach you anywhere
And like a -
Rubber ball, I'll come bouncin' back to you
Rubber ball, I'll come bouncin' back to you

You bounce my heart around (You don't even put her down)
And like a rubber ball, I come bouncin' back to you
Rubber ball, I come bouncin' back to you
Hoo-ah-ooh-ooh.
Bouncy, bouncy ... bouncy, bouncy
Bouncy, bouncy... bouncy, bouncy
Eee-ah-eee-eee;

You bounce my heart around (you don't even put her down)
And like a rubber ball, I come bouncin' back to you
Rubber ball, I come bouncin' back to you
Ah-ooh-ooh-ooh-ooh
(Bouncy, bouncy) (bouncy, bouncy)
(Bouncy, bouncy) (bouncy, bouncy)
Eee-eee-eee

I'm like a rubber band
When on my shoulder you do tap
(Bouncy, bouncy) (bouncy, bouncy)
Just a rubber band
Because my heartstrings, they just snap
(Bouncy, bouncy) (bouncy, bouncy)
You go and squeeze me till I'm all aflame
(She calls you by some other guy's name)
But like a rubber ball, I come bouncin' back to you
Rubber ball, I come bouncin' back to you
Rubber ball, I'll come bouncin' back to you
Rubber ball, I'll come bouncin' back to you
Rubber ball, I'll come bouncin' back to you"
17,Laura Branigan,Take Me,TRFJQAL12903CF48CE,1984,"(John Parker/Steve Kipner)

I fancied you for a very long time
You finally got around to makin' your move 
But when you picked me up, you looked so very... 
I wish we could dispense with the preliminaries 
Oh, so much for subtlety 
I can't wait for you to get your hands on me

Oh, take me, take me, please 
Oh, take me, take me

Don't leave me at the door with a good night kiss 
It's guys like you can give a girl a complex
I've never been so in love before 
I'm not playin' hard to get, that's for sure 
Oh, so much formality 
I can't wait for you to put your hands on me 

Oh, take me, take me, please 
Oh, take me, why don't you take me? 
Oh, take me, come on boy 
Oh, take me, take me

Oh, don't let me scare you away 
It's not like me to come on strong 
But love like this just can't be wrong 
So I'm gonna make it easy

Oh, take me, take me... 
It's the holdin' back makes me want you more
I'm not playin' hard to get 
Oh, why don't you take me, boy? 
Oh, oh, take me, come on, take me..."
18,Ike & Tina Turner,I've Been Loving You Too Long,TRJPZEG12903D12D40,1984,"I've been loving you too long to stop now
There were time and you want to be free
My love is growing stronger, as you become a haven to me
Oh I've been loving you a little too long
I dont wanna stop now, oh
With you my life
Has been so wonderful
I can't stop now

There were times and your love is growing cold
My love is growing stronger as our affair grows old
I've been loving you a little too long, long
I don't want to stop now
Oh, oh, oh
I've been loving you a little bit too long
I don't wanna stop now
No, no, no

Don't make me stop now
No baby
I'm down on my knees
Please, don't make me stop now
I love you, I love you
I love you with all of my heart
And I can't stop now
Don't make me stop now

Please, please don't make me stop now
Good god of mineI love you
I love you, I love you, I love you
I love you, I love you
I love you in so many different ways
I love you in so many different ways"
19,Spinal Tap,Stonehenge,TRECRCA128E0793DA8,1984,"In ancient times
hundreds of years 
before the dawn of history
There lived a strange race of people - the druids.

No one knows who they were, 
or what they were doing.
But their legacy remains 
hewn into the living rock of Stonehenge.

Stonehenge - where the demons dwell
Where the banshees live 
and they do live well
Stonehenge - Where a man is a man 
and the children dance 
to the pipes of pan

Stonehenge - 'tis a magic place 
where the moon doth rise
With a dragon's face
Stonehenge - where the virgins lie
And the prayer of devils 
fills the midnight sky

And you my love, 
won't you take my hand
We'll go back in time 
to that mystic land
Where the dew drops cry 
and the cats meow
I will take you there
I will show you how

And oh, how they danced
the little children of Stonehenge 
Beneath the haunted moon 
for fear that daybreak might come too soon 

And where are they now, the little people of Stonehenge?
And what would they say to us if they were here tonight?"
20,Go-Go's,I'm With You,TRHPODP128F425C958,1984,"I can hardly stand the thought of leaving again
Can barely write the words I'm shakin' the pen
We'll be together but who knows when
We gotta hold on hold on

I'm burnin' burnin' inside
You're outta my sight I'm outta my mind
We never bargained or planned on this
We gotta hold on hold on

CHORUS
I'm with you
Hold me in your heart
Keep the fire strong
Without you
Not really apart
Our love goes on and on

When we're together we pretend
That we can take the time 'cuz it'll never end
It was so easy when love began
We gotta hold on hold on

Now I'm off another city in sight
And I remember each and every night
When I could touch you it felt so right
that's why I hold on hold on

CHORUS
I'm with you
Keep me in your mind
Relive each memory
I'm waiting
No matter how long
Until you're holding me"
21,Gyllene Tider,Heartland,TRKRNKK128F1471F97,1984,"I take you down to a place you never been
a heart in the city you have never seen
your wine will last all night behind those neon lights
just take me by the hand, here we go"
22,Tracey Ullman,You Caught Me Out,TRAUXPK128F428E7BE,1984,"Just dropped in
I was dropping past
You know I missed you
Since I saw you last

It gets lonely
Since you haven't been around
Little things don't make me cry
But still I think you could've told me why
You had to move out to the other side of town

Ahhh, you caught me out
Ahhh, you caught me out
But when I saw you (saw you)
Walking out the door
You know I just couldn't take anymore
I started cryin'
Oooh, oooh, oooh

Every night I lie awake
Afraid what shape my dreams might take
I call your name out
But I never hear a sound

You can say there's no love lost
But now I sit down and I count the cost
I wasn't ready
To surrender what I found

Ahhh, you caught me out
Ahhh, you caught me out
But when I saw you (saw you)
Walking out the door
You know I just couldn't take anymore
I started cryin'
Oooh, oooh, oooh

Doesn't seem there's any way
To say the things I want to say
It's too late for me to explain
I love you

Ahhh, you caught me out
Ahhh, you caught me out
But when I saw you (saw you)
Walking out the door
You know I just couldn't take anymore
I started cryin'
Oooh, oooh, oooh

Ahhh, you caught me out (I started cryin', cryin')
(repeat 10 times and fade)"
23,Soda Stereo,Un Misil En Mi Placard,TRKDGYI128F933AD8B,1984,"Refugiados sobre el diván, buscándonos
agitados por nuestras formas, frustrándonos.
Algo ocurrio
una  extraña sensación
un presentimiento
tuve que dejar de hacer el amor
en el momento.

Fui en busca de un abrigo
(hacía frio)
Encendi un cigarrillo.
(tenia miedo)
Y ahi lo vi.
Un misil en mi placard
mi placard
Un modelo para armar
pero nunca para desarmar

Te mire tristemente (tristemente)
No hay mas tiempo que perder (sonreíste)
Estaba ahí
un misil en mi placard
mi placard.
Un modelo para armar
pero nunca para desarmar

Aquí también
o creias que estaba lejos
Aqui tambien
aqui tambien

Un misil en mi placard
Un misil en mi placard"
24,Puhdys,Niemand wird so wieder werden,TRMUXVY128F428C0E3,1984,"Niemand wird so wieder werden
So wie er mal war zuvor
Niemand kommt zweimal auf Erden
Durch ein und dasselbe Tor

Niemand kann zurück sich regen
Weil er immer reifer wird
Niemand kann sich frei bewegen
Hat er sich einmal verirrt

Jeder lebt sein eignes Leben
Atmet ein und atmet aus
Will sich nicht im Schmerz ergeben
Braucht mehr Liebe als Applaus

Kaum einer ist wie ein andrer
Kann nicht immer erster sein
Mancher bleibt ewig ein Wandrer
Auf der suche nach dem neuen

Niemand wird so wieder werden
So wie er mal war zuvor
Niemand kommt zweimal auf Erden
Durch ein und dasselbe Tor

Jeder lebt sein eignes Leben
Atmet ein und atmet aus
Will sich nicht dem Schmerz ergeben
Braucht mehr Liebe als Applaus

Und so Leben wir ein Leben
Atmen ein und atmen aus
Werden nehmen werden geben
Zwischen Liebe und Applaus"
25,Michael Jackson,Don't Let It Get You Down,TRPODNS128F148C0A8,1984,"Don't let it get you down
When you're not on top
Where else numbers two
Let gets up and never stops, no
Ain't double same, loving me bring me game
Don't let it get you down, oh no

Don't let it get you down
When the cards are wrong
Pick up and let them walked away
Before you loose your heart
(Don't regret, girl) 
Ain't double same, loving me bring me game
Don't let it get you down
(Oh, no) 
Oh, no

Don't get mean
Don't it seem like you know what I'm talking about
Don't get me
Let me be the one to straighten it out, girl
(Don't let it get you down, oh no, don't let it) 
(Don't let it get you down, oh no, don't let it) 
Ain't double same
Loving me bring me game

Don't let it get you down
I can make you sunshine, make you happy
Ain't no clouds sky came out number me, yeah
Don't let it get you down

Don't let it get you down
You can start again
Now yesterday is gone
Let tomorrow be your friend
(Don't regret, girl) 
Hey, don't regret girl, 
Mama is still ahead
Don't let it get you down, 
(Oh, no) 
Oh no

Don't get mean
Don't it seem like you know what I'm talking about
Don't get me
Let me be, be the one to straighten it out, girl
I can't straighten it out, girl, yeah
(Don't let it get you down) 
I can't straighten it out, girl, come on
(Don't let it get you down) 
Don't let it, let it, let it... 
Don't let it get you down

(Fade out)"
26,Black Uhuru,Try It,TRMTDTB128EF34DCBB,1984,"Baby girl, won't you fuck with this pimpin'?
Try it out, girl, fuck with my pimpin'
Baby girl, won't you fuck with this pimpin'?
Try it out, girl, fuck with my pimpin'
Try it out, try it out, try it out, yeah
Try it out, try it out, try it out, yeah
Try it out, try it out, try it out, yeah
Try it out, try it out, try it out, yeah
Baby girl, you slippin', you startin' to look bad
What's wrong with you, girl? You done lost your swag
But with pimpin', get your swagger back
No more noodles every day, regain that ass fat back
Oh me so blessin' baby girl, tell me you down
Take you out that cheap shit, wipe you all the way down
Some Chanel, Louis Vuitton, Versace, Gucci
Got them rich niggas habits, calamari and sushi
We got D-treatment, take you around the world
I'm the prince of my city, got them diamonds and pearls
Riches, Big Bank Black, with some Maserati rider
Millionaire status, got the streets on fire
Baby girl, won't you fuck with this pimpin'?
Try it out, girl, fuck with my pimpin'
Baby girl, won't you fuck with this pimpin'?
Try it out, girl, fuck with my pimpin'
Try it out, try it out, try it out, yeah
Try it out, try it out, try it out, yeah
Try it out, try it out, try it out, yeah
Try it out, try it out, try it out, yeah
I think all of these bitches need to fuck with my
Pimpin', pimpin'
Fuck with my pimpin', yeah
I said my swag turned up to the max
Ice, D's, cars, whatever you like
Bitch, you need to fuck with my pimpin', pimpin'
Fuck with my pimpin', yeah
Baby boy, won't you fuck with my pimpin'?
Try it out, boy, fuck with my pimpin'
Baby boy, won't you fuck with my pimpin'?
Try it out, boy, fuck with my pimpin'
Try it out, try it out, try it out, yeah
Try it out, try it out, try it out, yeah
Try it out, try it out, try it out, yeah
Try it out, try it out, try it out, yeah
Now I'm gonna give you the real definition of pimpin'
I'mma make you give it up so all of us women
We saving our check and make you trick up yours
Have you buying Gucci, Louis, Prada, D4's
Houses, cars, and plenty trips
Please believe y'all boys pay for all this shit
Say pimp when me and buddy walk into the set
Say pimp 'cause I'm about to spend his whole set
Say pimp, 'cause buddy bring his bread to me
And that's the definition of a pimp to me
Get with my pimpin', my pimpin'
My pimpin', yeah"
27,Tears For Fears,Shout,TRTFLFK128E0784A23,1984,"Shout, shout, let it all out
These are the things I can do without
Come on
I'm talking to you, come on

Shout, shout, let it all out
These are the things I can do without
Come on
I'm talking to you, come on

In violent times
You shouldn't have to sell your soul
In black and white
They really, really ought to know

Those one track minds
That took you for a working boy
Kiss them goodbye
You shouldn't have to jump for joy
You shouldn't have to shout for joy

Shout, shout, let it all out
These are the things I can do without
Come on
I'm talking to you, come on

They gave you life
And in return you gave them hell
As cold as ice
I hope we live to tell the tale
I hope we live to tell the tale

Shout, shout, let it all out
These are the things I can do without
Come on
I'm talking to you, come on

Shout, shout, let it all out
These are the things I can do without
Come on
I'm talking to you, come on

Shout, shout, let it all out (let it all out)
These are the things I can do without
Come on
I'm talking to you, so come on

And when you've taken down your guard
If I could change your mind
I'd really love to break your heart
I'd really love to break your heart

Shout, shout, let it all out (break your heart)
These are the things I can do without (I'd really love to break your heart)
Come on
I'm talking to you, come on

Shout, shout, let it all out
These are the things I can do without
Come on
I'm talking to you, so come on

Shout, shout, let it all out (they really, really ought to know)
These are the things I can do without (they really, really ought to know)
Come on
I'm talking to you, so come on (they really, really ought to know)

Shout, shout, let it all out (break your heart)
These are the things I can do without (I'd really love to break your heart)
Come on
I'm talking to you, come on

Shout, shout, let it all out
These are the things I can do without"
