,Artist,Title,Track_id,Year,Lyrics
10,The Fleetwoods,(He's) The Great Imposter,TRLKUYF128F427CC16,1973,"Well, I went and lost her
To the great imposter
I stood and watched her fall
Couldn't help her at all

Poetry, so sweet, has her at his feet
She thinks she's the one but he has just begun
All her friends they just watch her
For they know the great imposter

Don't she know he's on a stage
It's not real, it's just a play
And he's playing a part
That is soon to break her heart

Oh, can't she see tomorrow's misery?
Soon she'll learn her fate but it will be too late
All her friends they just watch her
For they know the great imposter

Poetry, so sweet, has her at his feet
She thinks she's the one but he has just begun
All her friends they just watch her
For they know the great imposter

And she's soon to join the roster
For they know the great imposter
And she's soon to join the roster
For they know the great imposter
And she's soon to join the roster"
11,Billy Joel,The Ballad Of Billy The Kid,TRGPDTS128F92EA514,1973,"From a town known as Wheeling, West Virginia
Rode a boy with a six-gun in his hand
And his daring life of crime
Made him a legend in his time
East and West of the Rio Grande

Well, he started with a bank in Colorado
In the pocket of his vest, a Colt he hid
And his age and his size
Took the teller by surprise
And the word spread of Billy the Kid

Well he never travelled heavy
Yes, he always rode alone
And he soon put many older guns to shame
And he never had a sweetheart
And he never had a home
But the cowboys and the ranchers knew his name

Well he robbed his way from Utah to Oklahoma
And the law just could not seem to track him down
And it served his legend well
For the folks they love to tell
'Bout when Billy the Kid came to town

Well, one cold day a posse captured Billy
And the judge said, ""String 'im up for what he did.""
And the cowboys and their kin
Like the sea came pourin' in
To watch the hangin' of Billy the Kid

Well he never travel'ed heavy
Yes, he always rode alone
And he soon put many older guns to shame
Well he never had a sweetheart
But he finally found a home
Underneath the Boot Hill grave that bears his name

From a town known as Oyster Bay, Long Island
Rode a boy with a six-pack in his hand
And his daring life of crime
Made him a legend in his time
East and West of the Rio Grande"
12,Marie Osmond,Paper Roses,TRTZIBX128F9326F35,1973,"I realized the way your eyes deceived me
with tender looks that I mistook for love
So take away the flowers that you gave me
And send the kind that you remind me of
Paper Roses
Paper Roses
Oh how real those roses seem to be
But they're only imitation,
Like you imitation love for me
I thought that you would be a perfect lover
You seemed so full of sweetness at the start
But like a big red rose that's made of paper
There isn't any sweetness in your heart
Paper Roses
Paper Roses
Oh how real those roses seem to be
But they're only imitation like you imitation love for me"
13,Demis Roussos,My Friend The Wind,TRTTCHQ128F1477601,1973,"My friend the wind will come from the hills 
When dawn will rise, he'll wake me again 
My friend the wind will tell me a secret 
He shares with me, he shares with me 

My friend the wind will come from the north 
With words of love, she whispered for me 
My friend the wind will say she loves me 
And me alone, and me alone 

I'll hear her voice and the words 
That he brings from Helenimou 
Sweet as a kiss are the songs of Aghapimou 
Soft as the dew is the touch of Manoulamou 
Oh oh oh 

We'll share a dream where I'm never away from Helenimou 
Blue are the days like the eyes of Aghapimou 
Far from the world will I live with Manoulamou 
Oh oh oh 

My friend the wind go back to the hills 
And tell my love a day will soon come 
Oh friendly wind you tell her a secret 
You know so well, oh you know so well 

I'll hear her voice and the words 
That he brings from Helenimou 
Sweet as a kiss are the songs of Aghapimou 
Soft as the dew is the touch of Manoulamou 
Oh oh oh 

La la la .... Helenimou 
La la la .... Aghapimou 
La la la .... Manoulamou"
14,Michael Stanley,Rosewood Bitters,TRJDIPG128F4267C02,1973,"Too long on the road, my friend
Too long between rides
Too long between homes again
Too long without someone by my side

And Lord, there's something 'bout a sad song
that helps to ease the pain...
Here I am, Lord, just singing up a storm
and I'm all alone again...

Too much going down today
just can't take it in
Too much running 'round today
can't tell you where I've been

Seems that just like singing in the only thing to do
only thing to help me pass the time
Songs are just like ladies--can't forget them when you're through
and they're always on your mind...

(CHORUS:)
And the rosewood bitters
Help me meet the sunshine in the morning
And the rosewood bitters
Help me through the night
When I feel blue

Too few stop to pass the time
Guess that's how it goes
So sure that there's much more than this
when really no one knows

And easing into midnight
as the bitters pass around
crying in my beer
Singing someone else's troubles
help to ease your own
Goodnight, Irene, my dear...

(CHORUS)"
15,Redbone,Come And Get Your Love,TRPAMDW128F92F15C1,1973,"Hail (hail)
What's the matter with your hair? Yeah
Hail (hail)
What's the matter with your mind and your sign? And a, oh, oh, oh-a
Hail (hail)
Nothing the matter with your head baby, find it, come on and find it
Hail
With it, baby, 'cause you're fine, and you're mine, and you look so divine

Come and get your love
Come and get your love
Come and get your love
Come and get your love

Hail (hail)
What's the matter with you? Feel right
Don't you feel right baby?
Hail, oh yeah
Get it from the main vine, all right
I said a-find it, find it
Go on and love it if you like it, yeah
Hail (hail)
It's your business, if you want some, take some
Get it together, baby

Come and get your love
Come and get your love
Come and get your love
Come and get your love

Come and get your love, come and get your love, come and get your love now
Come and get your love, come and get your love, come and get your love now
Come and get your love, come and get your love, come and get your love now
Come and get your love, come and get your love, come and get your love now

Come and get your love
Come and get your love
Come and get your love
Come and get your love

Hail (hail)
What's the matter with you? Feel right
Don't you feel right baby?
Hail, oh yeah
Get it from the main vine, all right

La, la, la, la, la, la (Come and get your love)
La, la, la, la, la, la (Come and get your love)
La, la, la, la, la, la (Come and get your love)
La, la, la, la, la, la (Come and get your love)
La, la, la, la, la, la, la, la, la (Come and get your love)
La, la, la, la, la, la, la, la, la (Come and get your love)
La, la, la, la, la, la, (Come and get your love)
La, la, la, la, la, la, la, la, la (Come and get your love)"
16,America,Wind Wave (Album Version),TRSMZOV128F1477DBF,1973,"Sometimes when I'm down on my luck, feelin' dizzy 
My mind reels back to those days in the city 
When early in the morning take a trip, it's so pretty 
I could never understand why it wasn't so grand 

I got a hankerin' for a wind wave 
I got it through and through 
I got a hankerin' for somethin' home made 
It's got to be brand new 

Early in the morning when the sun comes up 
I'm gonna grab a fishin' pole and a sleepin' bag roll 
Head out for the land of the dumb but the pretty 
I won't stay long but you never know 

I got a hankerin' for a wind wave 
I got it through and through 
I got a hankerin' for somethin' home made 
It's got to be brand new 

I got a hankerin' for a wind wave 
I got it through and through 
I got a hankerin' for somethin' home made 
It's got to be brand new 

Sometimes when I'm down on my luck, feelin' dizzy 
My mind reels back to those days in the city 
Sometimes when I'm down on my luck, feelin' dizzy 
My mind reels back to those days in the city 
Sometimes when I'm down on my luck, feelin' dizzy 
My mind reels back to those days in the city ..."
17,Gregg Allman,Queen Of Hearts,TRKZTAU128F42137C7,1973,"Once I was glad,
Always happy never sad,
And every day
Felt like Sunday
And although things were slow
Never seemed to have no dough
Somehow, I never once got lonely
Ya' see the fact is more or less
You're gamblin' with your own happiness
And most all your would-be friends
Turn out so phony

Oh but times they change
And I'm through the rains
And I'm seein' the Queen of Hearts
Don't know where to start
Or how to stop

And after things have come and gone
Left me feelin'
That I've done so wrong
Oh, I've spent so much time
Feelin' guilty
And as I watch you sit across the room
Beautiful as the flowers bloom
Living it just one day
Oh brother you're gonna come back
To find me gone

I love you Queen of Hearts
Tell me not to stop
Just tell me where
To start
Where now baby
Tell me where to start

And after all that we've been through
I find that when I think of you
A warm soft wind runs
Through and through
And in my heart
There's only you
And I will always keep on trying
To gather this strange peace of mind
Without it there'd be
Lonely me and
Oh darlin' lonely you

I love you Queen of Hearts
Don't tell me when to stop
Tell me when to start

I love you queen of Hearts
Tell me not to stop
Just tell me where
To start"
18,Judee Sill,The Phoenix (Remastered LP Version),TRRLEBX128F4233E80,1973,"The sun was red, and the fires were roarin'
Stars aligned and the webs were spun
I coulda sworn I heard my spirit soarin'
Guess I'm always chasin' the sun
Hopin' we will soon be one
Until it turns around to me, then I try to run...
On phosphorous wings the phoenix floated
The fires froze and the sea was hushed
And when I tried to speak, the sun imploded
And the war will wage in my guts
Till the Devil bites the dust,
I never say him losin' a race, but I think he must...
The great storm raged and the power kept growin'
Dragons rose from the land below
And even now I wonder where I'm goin'
Ever since a long time ago
I've tried to let my feelings show
I'd like to think I'm bein' sincere, but I'll never nnow..."
19,James Gang,Rather Be Alone With You (AKA Song for Dale) (Album Version),TRQZYXE128F932B013,1973,"Your sister's comin' over
She got something on her mind
I just don't understand it
We have never got the time

Now, don't be nervous
If I seem upset	
I can handle it and yet	
I'd rather be alone with you 
I'd rather be alone with you

Walk a little faster
I got your mama on the phone
What a sense of timing
When you need to be alone

Hang a sign out
Telling everyone
We'll be gone for quite awhile
I'd rather be alone with you
I'd rather be alone with you

Ooh ooh ooh, ooh ooh ooh-ee
Ooh ooh ooh, ooh ooh ooh-ee
Ooh ooh ooh, ooh ooh ooh-ee
Ooh ooh ooh"
20,Art Garfunkel,Woyaya,TRKZINR128F9335BF8,1973,"We are going, heaven knows where we are going,
We'll know we're there.
We will get there, heaven knows how we will get there,
We know we will.

It will be hard we know
And the road will be muddy and rough,
But we'll get there, heaven knows how we will get there,
We know we will.

We are going, heaven knows where we are going,
We'll know we're there."
21,Albert Hammond,The Peacemaker,TROIGAG12903CD0A2D,1973,"Get out, damn it
Close the door, don't slam it
Let me be alone a while
To give my nerves a rest

Whatever you do I love you
No matter what you do I love you
And I want to run out after you
But I don't know what's best

If you will take good care of me
I'll be your caretaker
You'll be the maker of the peace
I'll be the peacemaker

You will take good care of me
Then I'll be your caretaker
You'll be the maker of the peace
I'll be the peacemaker

Hours later
I hear the key in the front door
We look each other in the eye
A timid sorry pair

There's a little more conversation
A little more conversation
A battle's lost and a war is won
I think we've cleared the air

You will take good care of me
I'll be your caretaker
You'll be the maker of the peace
I'll be the peacemaker

If you will take good care of me
Then I'll be your caretaker
You'll be the maker of the peace
I'll be the peacemaker

You will take good care of me
Then I'll be your caretaker
You'll be the maker of the peace
I'll be the peacemaker

You will take good care of me
Then I'll be your caretaker
You'll be the maker of the peace
I'll be the peacemaker"
22,Iggy & The Stooges,I Need Somebody,TRZFNUM12903D097B0,1973,"But I am your crazy driver
Honey I'm sure to steer you 'round
I am dying in any story
I'm only living when I sing this song, just the same, baby 

I need somebody, baby
I need somebody, too
I need somebody, baby
Just like you, just like you
Just like you

But I'm losing all my feelings
And I'm running out of friends
You know you lied to me in the beginning, baby, and now you're gonna try to bring me
Try to bring me to the end, but shit, I still don't mind it

I need somebody, baby
I need somebody, too
I need somebody, baby
Just like you, just like you
Just like you

Well now it's time to leave this signal
The interference is too strong
Yeah I got my reputation
Ride them airwaves not too long

I need somebody, baby
I need somebody, too
I need somebody, baby
Just like you, just like you
Just like you

Somebody
Somebody
Somebody

'Cause I bleed
'Cause I bleed
'Cause I bleed
'Cause I bleed

Somebody, yeah
Somebody

Just like you
Just like you"
23,Hues Corporation,Rock The Boat,TRPCNEC128F92D3EEC,1973,"So I'd like to know where you got the notion
Said I'd like to know where you got the notion
To rock the boat, don't rock the boat baby
Rock the boat, don't tip the boat over
Rock the boat, don't rock the boat baby
Rock the boat

Ever since our voyage of love began
Your touch has thrilled me like the rush of the wind
And your arms have held me safe from a rolling sea
There's always been a quiet place to harbor you and me

Our love is like a ship on the ocean
We've been sailing with a cargo full of love and devotion

So I'd like to know where you got the notion
Said I'd like to know where you got the notion
To rock the boat, don't rock the boat baby
Rock the boat, don't tip the boat over
Rock the boat, don't rock the boat baby
Rock the boat

Up to now we sailed through every storm
And I've always had your tender lips to keep me warm
Oh I need to have the strength that flows from you
Don't let me drift away my dear, when love can see me through

Our love is like a ship on the ocean
We've been sailing with a cargo full of love and devotion

So I'd like to know where you got the notion
Said I'd like to know where you got the notion
So I'd like to know where you got the notion
Said I'd like to know where you got the notion

To rock the boat, don't rock the boat baby
Rock the boat, don't tip the boat over
Rock the boat, don't rock the boat baby
Rock the boat, ooh

Rock the boat, rock on with yo bad self
Rock the boat, rock on with yo bad self
Rock the boat, rock on with yo bad self
Rock the boat, rock on with yo bad self

Rock the boat
Rock the boat
Rock the boat
Rock the boat"
24,Gram Parsons,That's All It Took,TRVDZAH128F147B6F2,1973,"That's all it took
The mention of your name
And all my love for you
Burst into flame

I tried so hard
To let you go, but look
How I still tremble at your name
That's all it took

That's all it took
To make me know that I still care
It seems my heart just can't give up
The dreams we used to share.
I tell my friends I'm happy,
But they read me like a book
And when today I heard them say
Your name that's all it took.

That s all it took to make me yearn for your embrace
I guess I might as well admit
No one can take your place
I fell for you completely
Sinker line and hook
And when today I heard them say
Your name that's all it took.
And when today I heard them say
Your name that's all it took."
25,Buddy Knox,Party Doll,TRWXXBC128F934DD2E,1973,"Well all I want is a party doll
To come along with me when I'm feelin' wild
To be everlovin', true and fair
To run her fingers through my hair

Come along and be my party doll
Come along and be my party doll
Come along and be my party doll
I'll make love to you, to you, I'll make love to you

Well I saw a gal walkin' down the street
The kind of a gal I'd love to meet
She had blond hair and eyes of blue
Baby, I wanna have a party with you

Come along and be my party doll
Come along and be my party doll
Come along and be my party doll
I'll make love to you, to you, I'll make love to you

Every man has got to have a party doll
To be with him when he's feelin' wild
To be everlovin', true and fair
To run her fingers through his hair
To run her fingers through his hair

Come along and be my party doll
Come along and be my party doll
Come along and be my party doll
I'll make love to you, to you, I'll make love to you

Come along and be my party doll
Come along and be my party doll
Come along and be my party doll
I'll make love to you, to you, I'll make love to you"
26,Elton John,Goodbye Yellow Brick Road,TRMJIHP128EF342E30,1973,"When are you gonna come down?
When are you going to land?
I should have stayed on the farm
I should have listened to my old man

You know you can't hold me forever
I didn't sign up with you
I'm not a present for your friends to open
This boy's too young to be singing the blues
Ah-ah-ah-ah-ah
Ah-ah-ah

So goodbye, yellow brick road
Where the dogs of society howl
You can't plant me in your penthouse
I'm going back to my plough

Back to the howling old owl in the woods
Hunting the horny-back toad
Oh, I've finally decided my future lies
Beyond the yellow brick road
Ah-ah-ah-ah-ah
Ah-ah-ah, ah

What do you think you'll do then
I bet they'll shoot down the plane
It'll take you a couple of vodka and tonics
To set you on your feet again

Maybe you'll get a replacement
There's plenty like me to be found
Mongrels, who ain't got a penny
Sniffing for tidbits like you, on the ground
Ah-ah-ah-ah-ah
Ah-ah-ah

So goodbye, yellow brick road
Where the dogs of society howl
You can't plant me in your penthouse
I'm going back to my plough

Back to the howling old owl in the woods
Hunting the horny-back toad
Oh, I've finally decided my future lies
Beyond the yellow brick road
Ah-ah-ah-ah-ah
Ah-ah-ah, ah"
27,Tim Buckley,Dolphins,TRMVOFS128F422F678,1973,"Sometimes I think about Saturday's child
And all about the times when we were running wild
I've been out searching for the dolphins in the sea 
Ah, but sometimes I wonder, do you ever think of me 

This old world will never change the way it's been
And all the ways of war won't change it back again
I've been out searchin' for the dolphin in the sea
Ah, but sometimes I wonder, do you ever think of me 

This old world will never change

Lord, I'm not the one to tell this old world how to get along
I only know that peace will come when all our hate is gone
I've been a-searchin' for the dolphins in the sea
Ah, but sometimes I wonder, do you ever think of me."
28,Bob Dylan,Billy 1,TRSOPPI128F4264917,1973,"There's guns across the river aimin' at ya
Lawman on your trail, he'd like to catch ya
Bounty hunters, too, they'd like to get ya
Billy, they don't like you to be so free

Campin' out all night on the berenda
Dealin' cards 'til dawn in the hacienda
Up to Boot Hill they'd like to send ya
Billy, don't you turn your back on me

Playin' around with some sweet senorita
Into her dark hallway she will lead ya
In some lonesome shadows she will greet ya
Billy, you're so far away from home

There's eyes behind the mirrors in empty places
Bullet holes and scars between the spaces
There's always one more notch and ten more paces
Billy, and you're walkin' all alone

They say that Pat Garrett's got your number
So sleep with one eye open when you slumber
Every little sound just might be thunder
Thunder from the barrel of his gun

Guitars will play your grand finale
Down in some Tularosa alley
Maybe in the Rio Pecos valley
Billy, you're so far away from home

There's always some new stranger sneakin' glances
Some trigger-happy fool willin' to take chances
And some old whore from San Pedro to make advances
Advances on your spirit and your soul

The businessmen from Taos want you to go down
They've hired Pat Garrett to force a showdown
Billy, don't it make ya feel so low-down
To be shot down by the man who was your friend?

Hang on to your woman if you got one
Remember in El Paso, once, you shot one
She may have been a whore, but she was a hot one
Billy, you been runnin' for so long

Guitars will play your grand finale
Down in some Tularosa alley
Maybe in the Rio Pecos valley
Billy, you're so far away from home"
29,The Partridge Family,Come On Love,TRGVKTY128F4284FE0,1973,"Sitting here all alone
You know it's just not right
Lately it seems to happen every night

Hiding away from love
How could I be so sure
Lately I wonder about it more and more

So I think that it's just about time
That I opened up my eyes
Then if I see love come my way
I wont let it pass me by

Come on love, come on in
Come on let my life begin
I've waited much to long to see your face

Come on love, now is the time
To show that you're a friend of mine
As sure as there's a sky above
You can be the girl I've been dreaming of
Come on love

There was a time before
When I knew what love could be


Something changed as you walked away from me
So I made myself a world that would let nobody in
Cause it's only now that I see what a fool I've been

So love, I'm calling on you
To do what only love can do
Any plans that I had for one
Can easily be made for two

Come on love, come on in
Come on let my life begin
I've waited much to long to see your face

Come on love, now is the time
To show that you're a friend of mine
As sure as there's a sky above

Come on love come on now
Come on pull me through somehow
You've been a stranger much too long in my life

(Repeat)

Come on love"
30,REO Speedwagon,Ridin' The Storm Out,TRMYJJZ128F4276FA6,1973,"Ridin' the storm out
Waiting for the thaw-out
On a full moon night in the Rocky Mountain winter
Wine bottles low
Watching for the snow
I've been thinking lately of what I'm missing in the city

And I'm not missing a thing
Watchin' the full moon crossing the range
Ridin' the storm out
Ridin' the storm out
Ridin' the storm out
Ridin' the storm out

Lady beside me
She's there to guide me
She says that alone we've finally found home
The wind outside is frightening
But it's kinder than the lightning life of the city
It's a hard life to live 
But it gives back what you give

And I'm not missing a thing
Watchin' the full moon crossing the range
Ridin' the storm out
Ridin' the storm out
Ridin' the storm out
Ridin' the storm out

Ridin' the storm out
Waiting for the thaw-out
On a full moon night in the Rocky Mountain winter
Wine bottles low
Watching for the snow
I've been thinking lately of what I'm missing in the city

And I'm not missing a thing
Watchin' the full moon crossing the range
Ridin' the storm out
Ridin' the storm out
Ridin' the storm out

Ridin'
Ridin'
Ridin' the storm out"
31,Blue Oyster Cult,The Red & The Black,TRWUBTF128F4278A66,1973,"Canadian Mounted, baby
Police force at work
Red and Black
It's their color scheme
Get their man 
In the end

It's all right it's all right
It's all right it's all right
It's all right ah, yeah my honey knows it's all right
It's all right it's all right
It's all right it's all right
It's all right ah, yeah baby knows it's all right
You'd kill, you'd maim ah, c'mon kill 'em
You'd kill, you'd maim look out

C'mon my husky

Frontenac Chateau, baby
I cross the frontier at ten
I got a whip in my hand, baby
And a girl or a husky
At leather's end

It's all right it's all right
It's all right it's all right
It's all right ah, yeah baby knows it's all right
It's all right it's all right
It's all right it's all right
It's all right yeah, baby, yeah it's all right
You'd kill, you'd maim ah, c'mon kill 'em now
You'd kill, you'd maim

Hornswoop me bungo pony on dogsled on ice
Make a dash for freedom, baby
Don't skate on polar ice
It's too thick to be sliced
By the light
Of long and white polar nights

It's all right it's all right
It's all right it's all right
It's all right ah, yeah baby knows it's all right
It's all right it's all right
It's all right it's all right
It's all right yeah knows it's all right
You'd kill, you'd maim ah, c'mon and kill now
You'd kill, you'd maim maim 'em too
Ah, break it up"
