,Artist,Title,Track_id,Year,Lyrics
10,Uriah Heep,So Tired,TRJTSRI12903CB26E2,1974,"Well, I've been on the road
For a year or more
And I've done a lot of things
I never did before
Now I want everyone
To listen to my song
And you can tell me
When you've heard it
If you think I'm wrong

'cause I'm so tired
Of everybody staring at me
Yes, I'm so tired
And I'm so uninspired
Please help me

Well I've seen 'em rise
And I've seen 'em fall
And I use to think that
I was having a ball
But I was kiddin' myself
For a long long time
But now I got myself a spoon


And I'm feeling fine

But I'm so tired
Of everybody staring at me
Yes, I'm so tired
And I'm so uninspired
Won't you please help me

Where can you go
Where can you go
When there is no one
To show a guiding light
What did you say
What did you say
Have you been thinking about me
Day and night

'cause I'm so tired
Of everybody staring at me
And I'm so, so tired
I'm so uninspired
Please help me
Won't you please me ..."
11,Otis Rush,All Your Love,TRHLLPW12903CE64CD,1974,"All your love I miss lovin'
All you kisses I miss kissin'
All your love I miss lovin'
All your kisses I miss kissin'
Since I met you, baby
I never knew what I was missin'

All your love, pretty baby
That I got in store for you
All your love, pretty baby
That I got in store for you
When I tell ya, pretty baby
Ya gotta say you love me, too

All your lovin', pretty baby
All your lovin', pretty baby
All your lovin', pretty baby
All your lovin', pretty baby
When I first met ya, baby
I never knew what I was missin'"
12,Tim Buckley,Down in the Street,TRDFPEZ128F934569A,1974,"Down in the street
There's a gunshot warnin'
Here comes that blue parade
Ready to save the day;
Down in the street
There's a whole block burning
Shout out for rent control
I ride the gang patrol;
Oh it's just another sign
That summer's comin',
City wars and flash floods and tornados,
Festivals for rock and roll season
Beach talk baseball and a handy houshold hymns;

Yes it's true in the U.S. of A.
There's lots of room at the top,
Oh but you can't sit down,
On, no you can't sit down
And don't you know that boudoir
Looks just a ball and chain
Oh, no you can't sit down

All through the night
You hear gunshot warnings
This time it wasn't you,
Paid your dues;

All through the night
You hear the city moaning
But be a tomcat prowling
Baby, your stomach's growling;
Oh, it's just another sign 
That summer's comin',
City wars and flash floods and tornados,
Festivals for rock and roll season
Beach talk baseball and a handy household hymns;"
13,Thin Lizzy,It's Only Money,TRIZEGI128F428102D,1974,"You don't believe in love
You don't believe in hatred
Put your money in the bank
It's the only way to save it

You try to make a buck
But you haven't made a penny
You need a little luck
But you know you won't get any

You don't believe in God
You don't believe in glory
You've got a brother in the clinic
Tells the same kind of story

If he had another life
You'd know what would be waiting
If you had another soul
He could sell it all to Satan

It's only money
It's only money
It's only money

You don't believe in war
You don't believe in Jesus
Got a sister in New York
You know how she pleases

Walking the streets
On the south side of the city
Trying to make ends meet
Isn't that a pity

For money"
14,Uriah Heep,The Easy Road,TRLUNET128F9308DEB,1974,"If you're looking for a place
You can fly together
And you're really afraid of
What you're leaving behind
Take the easiest road
But take care my brother
For you'll never find peace
With a troubled mind

Far better to love each other
Than to worry so deeply
¡®bout the place you're in
And far better to kiss her softly
Than lookin' back on a love
You'll never have again



Time's as fickle as
The sky in winter
And two hearts always
Were better than one
Love has the wings
Of a tireless angel
She'll stay beside you
Till the day is done

La la la la la ...

You'll never have again
No no no, never again
You'll never have again"
15,Abba,Ring_ Ring,TRHMZUX128E078F274,1974,"I was sitting by the phone
I was waiting all alone
Baby, by myself I sit and wait and wonder about you

It's a dark and dreary night
Seems like nothing's going right
Won't you tell me, honey, how can I go on here without you?

Yes, I'm down and feeling blue
And I don't know what to do, oho

Ring, ring, why don't you give me a call?
Ring, ring, the happiest sound of them all
Ring, ring, I stare at the phone on the wall

And I sit all alone impatiently
Won't you please understand the need in me?

So, ring, ring, why don't you give me a call?
So, ring, ring, why don't you give me a call?

You were here and now you're gone
Hey, did I do something wrong?
I just can't believe that I could be so badly mistaken

Was it me or was it you?
Tell me, are we really through?
Won't you hear me cry and you will know that my heart is breaking

Please forgive and then forget
Or maybe darling better yet, oho

Ring, ring, why don't you give me a call?
Ring, ring, the happiest sound of them all
Ring, ring, I stare at the phone on the wall

And I sit all alone impatiently
Won't you please understand the need in me?

So, ring, ring, why don't you give me a call?
So, ring, ring, why don't you give me a call?

Oho, ring, ring, why don't you give me a call?
So, ring, ring, why don't you give me a call?
Oho, ring, ring, why don't you give me a call?"
16,Tom Waits,Shiver Me Timbers,TRQLHCR128F422F688,1974,"Leavin' my family I'm leavin' all my friends
My body's at home but my heart's in the wind
Where the clouds are like headlines on a new front page sky
My tears are salt water and the moon's full and high

And I know Martin Eden's is gonna be proud of me
And many before me who've been called by the sea
To be up in the crow's nest singin' my say
Shiver me Timbers I'm a sailin' away

The fog's liftin' and the sand's shiftin' and I'm driftin' on out
And ol' Captain Ahab he got nothin' on me
So come on and swallow me don't follow me I'm travelin' alone
Blue water's my daughter an' I'm skippin' like a stone

And please call my misses tell her not to cry
My goodbye is written by the moon in the sky
And nobody knows me I can't fathom my stayin'
And shiver me timbers I'm a sailin' away
The fog's liftin' and the sand's shiftin' and I'm driftin' on out
And ol' Captain Ahab he got nothin' on me
So come on and swallow me don't follow me I'm travelin' alone
Blue water's my daughter an' I'm skippin' like a stone

And I'm leavin' my family I'm leavin' my friends
My body's at home but my heart's in the wind
Where the clouds are like headlines on a new front page sky
And shiver me timbers I'm a sailin' away"
17,Smokey Robinson,Virgin Man,TRZPIQW128F930AA21,1974,"Can you love a virgin man
Can you love a virgin man

When I'm with my friends
And the man talk begins
And they brag about all the love they've known
I sit in the corner all alone
The best thing I can do is listen
The most I've done is just some kissin'

Can you love a virgin man (baby)
Can you love (really love) a virgin man

How come people say
Lady virgin that's OK
But when the conversation turns around
Virgin man they always put him down
People say he must be ""funny""
He ain't had a taste of honey

Can you love a virgin man (baby)
Can you love a virgin man
Can you love a virgin man
Can you love a virgin man

My gift of love has never been unwrapped
My well of love it still remains untapped (oh baby)

Can you love a virgin man (baby)
Can you love (really love) a virgin man
Can you (really) love a virgin man (baby)

How come people say
Lady virgin that's OK
But a man who is a man
Ain't supposed to be that way
No no no no no no

Can you love a virgin man (baby)
Can you love a virgin man
(wonder what my friends would do if they only knew)
Can you love a virgin man
(I've been saving all my love for you, you)
Can you love a virgin man

They say making love's an art
In which each man should take part
By the time he reaches twenty one
Making love is something that he should have done
It ain't like I've never wanted to
But it's easier to think than it is to do

Can you (really) love a virgin man (baby)
Can you (really) love a virgin man
Can you love a virgin man
Can you love a virgin man
Can you love a virgin man
Can you love a virgin man"
18,Mott The Hoople,Born Late '58,TRSWMBJ12903CB150F,1974,"Baby took me out last night
Got a little cadillac bite.
Shook me about - inside out
Didn't get home 'till light.

She's a grower, a goer - you gotta get to know her
No chooser, a cruiser - you turn around she'll lose you

Burned out as the light turned green
Smoke-screened off her rail.
He didn't see me comin' but he shoulda saw me runnin'
Faster than the U.S. mail.

She's a speeder, a leader
You're really gotta meet her
You see her, she thrills you, you look at her she'll kill you.

Listen, fella, baby don't you sell her
Don't you try and steal her away
Hush, man logs in her dam
Think you better fade away

Detonator, jail-baiter - a radar radiator
She'll annoy ya, destroy ya - she'll bring ya down in fire
Create her, mistreat her - no use tryin' to beat her
Admit it, she's greater, shame you weren't born later."
19,Leonard Cohen,Chelsea Hotel #2,TRQMFAU128F4272EFA,1974,"I remember you well in the Chelsea Hotel
You were talking so brave and so sweet
Giving me head on the unmade bed
While the limousines wait in the street
Those were the reasons and that was New York
We were running for the money and the flesh
And that was called love for the workers in song
Probably still is for those of them left

Ah, but you got away, didn't you babe?
You just turned your back on the crowd
You got away, I never once heard you say
I need you, I don't need you
I need you, I don't need you
And all of that jiving around

I remember you well in the Chelsea Hotel
You were famous, your heart was a legend
You told me again you preferred handsome men
But for me you would make an exception
And clenching your fist for the ones like us
Who are oppressed by the figures of beauty
You fixed yourself, you said: ""Well never mind
We are ugly but we have the music""

And then you got away, didn't you babe?
You just turned your back on the crowd
You got away, I never once heard you say
I need you, I don't need you
I need you, I don't need you
And all of that jiving around

I don't mean to suggest that I loved you the best
I can't keep track of each fallen robin
I remember you well in the Chelsea Hotel
That's all, I don't even think of you that often"
20,Ronnie Milsap,Pure Love,TRLOEWP128F42482AC,1974,"Pure love, baby it's pure love
Milk and honey and Captain Krunch and you in the morning
Pure love baby it's pure love
Ninety-nine and forty-four one hundreds percent pure love
Pure love You're the picture of pure love
Ninety-nine and forty-four one hundreds percent pure love

I wake up with sunshine (sunshine)
Laying beside me
And bluebirds singing right outside my window
Soft warm kisses (kisses)
Say good morning
Then I get breakfast in bed
You know you make me so happy (make me so happy with)

Pure love, baby it's pure love
Milk and honey and Captain Krunch and you in the morning
Pure love You're the picture of pure love
Ninety-nine and forty-four one hundreds percent pure love
Ninety-nine and forty-four one hundreds percent pure love
Ninety-nine and forty-four one hundreds percent pure lov-ov-ove"
21,Lynyrd Skynyrd,Call Me The Breeze,TRNLITC128E078F694,1974,"Call me the breeze
I keep blowin' down the road
Well, now they call me the breeze
I keep blowin' down the road
I ain't got me nobody
I don't carry me no load

Ain't no change in the weather
Ain't no changes in me
Well, there ain't no change in the weather
Ain't no changes in me
And I ain't hidin' from nobody
Nobody's hidin' from me
Oh, and that's the way it's supposed to be

Well, I got that green light baby
I got to keep movin' on
Well, I got that green light baby
I got to keep movin' on
Well, I might go out to California
Might go down to Georgia, I don't know

Well, I dig you Georgia peaches
Makes me feel right at home
Well, now I dig you Georgia peaches
Makes me feel right at home
But I don't love me no one woman
So, I can't stay in Georgia long

Well, now they call me the breeze
I keep blowin' down the road
Well, now they call me the breeze
I keep blowin' down the road
I ain't got me nobody
I don't carry me no load
Ooh Mr. Breeze"
22,LaBelle,Lady Marmalade,TRMJCVV12903D057BD,1974,"Hey sista, go sista, soul sista, go sista
Hey sista, go sista, soul sista, go sista

He met Marmalade down in old New Orleans
Struttin' her stuff on the street
She said, 'ey 'ello, hey Joe, you wanna give it a go? mm, mm?

Guiche Cuiche ya ya da da
Guiche Guiche ya ya here
Mocha chocalata ya ya
Creole Lady Marmalade

Voulez vous coucher avec moi, ce soir
Voulez vous coucher avec moi

Sat in her boudoir while she freshened up
That boy drank all that magnolia wine
On the black satin sheets where he started to freak

Guiche Cuiche ya ya da da
Guiche Guiche ya ya here
Mocha chocalata ya ya
Creole Lady Marmalade

Voulez vous coucher avec moi, ce soir
Voulez vous coucher avec moi

Hey, hey, Hey!

Feel her skin, feelin' silky smooth
Color of cafe au lait
Made the savage beast inside roar until he cried:
More, more, more

Now he's back home doin' 9 to 5
Livin' his grey flannel life
But when he turns off to sleep, old memories keep
More, more, more

Guiche Cuiche ya ya da da
Guiche Guiche ya ya here
Mocha chocalata ya ya
Creole Lady Marmalade

Voulez vous coucher avec moi, ce soir
Voulez vous coucher avec moi
Voulez vous coucher avec moi, ce soir
Creole Lady Marmalade

Voulez vous coucher avec moi, ce soir
Voulez vous coucher avec moi
Voulez vous coucher avec moi, ce soir
Voulez vous coucher avec moi

Voulez vous coucher avec moi, ce soir
Voulez vous coucher avec moi
Voulez vous coucher avec moi, ce soir
Voulez vous coucher avec moi. mm'hmm

Guiche Guiche ya ya da da
Guiche Guiche ya ya here
Mocha chocalata ya ya
Guiche Guiche ya ya da da da da"
23,Camilo Sesto,Isabel,TRWCEYN128F429F626,1974,"Dormías envuelta
entre tus sueños y tu piel
tu alma desnuda 
me habló sin querer...

El calor de tu alcoba
me dijo 'quédate...'
te tomé entre mis brazos 
y le di vida a tus sueños...

Isabel, Isabel...
y en mis brazos 
fuiste mujer

Isabel, Isabel...
lo que yo daría 
por tenerte otra vez

Duró poco tiempo
quién sabe por qué
abriste tus alas 
cuando probaste la miel

Sin querer queriendo 
te llevaste mi fe
y mi orgullo te llora 
donde quiera que estés

Isabel, Isabel...
tú que en mis brazos
fuiste mujer...

Isabel, Isabel..
lo que yo daría 
por tenerte otra vez...

Pero olvidar 
no es tan fácil 
como llorar...

Quiero romper
este silencio a placer
porque olvidar 
no es como llorar...

Isabel, Isabel...
y en mis brazos 
fuiste mujer

Isabel, Isabel...
lo que yo daría 
por tenerte otra vez"
24,Rino Gaetano,Agapito Malteni Il Ferroviere,TRPSJBK128F42A406C,1974,"Agapito Malteni era un ferroviere
viveva a Manfredonia giù nel Tavoliere
buona educazione di spirito cristiano
ed un locomotore sotto mano.
Di buona famiglia giovane e sposato
negli occhi si leggeva: molto complessato
faceva quel mestiere forse per l'amore
di viaggiare sul locomotore.
Seppure complessato il cuore gli piangeva
quando la sua gente andarsene vedeva
perché la gente scappa ancora non capiva.
Dall'alto della sua locomotiva
La gente che abbandona spesso il suo paesello
lasciando la sua falce in cambio di un martello
ricorda nei suoi occhi nel suo cuore errante
il misero guadagno di un bracciante.
Una tarda sera partì da Torre a Mare
doveva andare a Roma e dopo ritornare
pensò di non partire o pure senza fretta
di lasciare il treno a Barletta.
Svelò il suo grande piano all'altro macchinista
buono come lui ma meno utopista
parlò delle città di genti emigrate
a Gorgonzola oppure a Vimercate.
E l'altro macchinista capì il suo compagno
felice e soddisfatto del proprio guadagno
e con le parole cercava di calmarlo
fu una mano ad addormentarlo."
25,Minnie Riperton,Reasons,TRBUSCY128F1493A51,1974,"(M. Riperton  R. Rudolph) 

The reasons for my life are in a million faces 
Like aching promises I feel them in my bones 
Slipping through my fingers to dance upon the road 
The reasons for my life are more than I can hold 
But oh, the sweet delight to sing with all my might 
To spark the inner light of wonder burning bright 
You're not alone 
You're not alone 

The reasons for my life are buried in deep places 
Words once could awaken them 
these seeds that I have sown 
Ringing through the madness to crash against the cold 
The reasons for my life cannot be bought or sold 

The reasons for my life are filling all my spaces 
Like rushing waters flow, they carry me along 
Twisting through my memory to pull free from the load 
The reasons for my life are more than I was told"
26,Bad Company,Seagull,TRKPTZP12903CEA4F0,1974,"Seagull, you fly across the horizon
Into the misty morning sun
Nobody asks you where you are going
Nobody knows where you're from

Here is a man asking the question
Is this really the end of the world?
Seagull, you must have known for a long time
The shape of things to come
Now you fly, through the sky, never asking why
And you fly all around till somebody shoots you down

Seagull, you fly, across the horizon
Into the misty morning sun
Nobody asks you where you are going
Nobody knows where you are from
Now you fly through the sky, never asking why
And you fly all around till somebody
Shoots you down
Seagull you fly, seagull you fly away

And you fly away today
And you fly away tomorrow
And you fly away, leave me to my sorrow

Seagull go and fly
Fly to your tomorrow, leave me to my sorrow, fly"
27,Sweet,Fox On The Run,TRZRUQN128F92E7AC7,1974,"I don't wanna know your name
'Cause you don't look the same
The way you did before
O.K. you think you got a pretty face
But the rest of you is out of place
You looked alright before

Fox on the run
You scream and everybody comes a running
Take a run and hide yourself away
Foxy is on the run
F-foxy
Fox on the run and hide away

You, you talk about just every band
But the names you drop are second hand (second hand)
I've heard it all before
I don't wanna know your name
'Cause you don't look the same
The way you did before

Fox on the run
You scream and everybody comes a running
Take a run and hide yourself away
Foxy on the run
F-foxy
Fox on the run and hide away

F-foxy
Fox on the run
You scream and everybody comes a running
Take a run and hide yourself away
Foxy on the run
F-foxy
Fox on the run and hide away
Fox on the run
Fox on the run
Fox on the run
Fox on the run
Fox on the run"
28,Gram Parsons,Return Of The Grievous Angel,TRCJRDC128F92E9E58,1974,"Won't you scratch my itch sweet Annie Rich 
And welcome me back to town
Come out on your porch or I'll step into your parlor
And I'll show you how it all went down

Out with the truckers and the kickers and the cowboy angels
And a good saloon in every single town

Oh, and I remember something you once told me
And I'll be damned if it did not come true
Twenty thousand roads I went down, down, down
And they all lead me straight back home to you

'Cause I headed West to grow up with the country
Across those prairies with the waves of grain
And I saw my devil, 
and I saw my deep blue sea
And I thought about a calico bonnet from 
Cheyenne to Tennessee

We flew straight across that river bridge, 
last night a half past two
The switchman wave his lantern goodbye 
and so long as we went rolling through
Billboards and truckstops pass by the grievous angel
And now I know just what I have to do

And the man on the radio won't leave me alone
He wants to take my money for something 
that I've never been shown

And I saw my devil, 
and I saw my deep blue sea
And I thought about a calico bonnet from 
Cheyenne to Tennessee

The news I could bring I met up with the king
On his head an amphetamine crown
He talked about unbuckling that old bible belt
And lighted out for some desert town

Out with the truckers and the kickers and the cowboy angels
And a good saloon in every single town

Oh, but I remembered something you once told me
And I'll be damned if it did not come true
Twenty thousand roads I went down, down, down
And they all lead me straight back home to you

Twenty thousand roads I went down, down, down
And they all lead me straight back home to you"
29,Carole King,You're Something New,TRSYOYV12903CD5C2E,1974,"YOU'RE SOMETHING NEW
by Carole King &amp; David Palmer

When I left the world behind me
Retreating through the past
You reached out to find me
Adn brought me back at last
You've shown me something
Beyond my looking glass
Now loce's in my reflection
In the shadow that you cast on me, and you
You're something ne

You're something new
Under the sun
Under the moon, 
You're the light of creation
And I knew
That I'd come to love you

Life seemed oh so temporary
A case of ""here and gone""
And I survived just barely
Until you came along
But now each day I'm given
Is one more day I know
A love that's so unselfish
It's a pleasure just to show my love to you
You're something new

You're soemthing new
Under the sun
Under the moon
You're the light of creation..."
30,Hannes Wader / Bob Douglas / John Everatt / Susi Everatt / Jurg Sockow / Klaus Weiland / John Berquist,Min Jehann,TRJNUNH128F148EF84,1974,"Ik wull, wi weern noch kleen, Jehann
Do weer de Welt so grot!
Wi seten op den Steen, Jehann
Weest noch? Bi Nawers Sot
An Heben seil de stille Maan
Wi segen, wa he leep
Un snacken, wa de Himmel hoch
Un wa de Sot wul deep

Weest noch, wa still dat weer, Jehann?
Dar röhr keen Blatt an Bom
So is dat nu ni mehr, Jehann
As höchstens noch in Drom
Och ne, wenn do de Scheper sung
Alleen, int wide Feld:
Ni wahr, Jehann? Dat weer en Ton!
De eenzige op de Welt

Mitünner inne Schummerntid
Denn ward mi so to Mod
Denn löppt mi't langs den Rügg so hitt
As domals bi den Sot
Denn dreih ik mi so hasti um
As weer ik nich alleen:
Doch allens, wat ik finn, Jehann
Dat is - ik sta un ween"
31,Marcia Griffiths,Sweet Bitter Love,TRJEIMF128F92E7B9D,1974,"I talked to you today
We've loved each other for so long
In that special way

And if circumstances should keep us apart
I just want you to know that
You will remain forever here in my heart

Sweet, sweet bitter love
The taste still lingers
Going through my helpless fingers
You slipped away, ooh, yes you did

Sweet, sweet bitter love
What joy you told me
What pain you didn't mean to
But you brought me
And so sure, baby and so sure to stay

Our magic dreams have lost their spells
And where there, where there was hope
Oh, there's an, an empty shell

Oh, sweet
Na, na, na, na, na, na, na, na, bitter love
Why have you awaken and then forsaken
A trusting heart like mine?

My magic, my magic dreams
They've all, they've all, all lost their spells
And where there where I had a little bit of hope
Yes sir, there is, oh look at me now
There is an empty shell

Oh, sweet
Na, na, na, na, na, na, na, na, bitter love
Why have you awakened and then
And then, and then, and then
And then you know, you have forsaken
A trusting heart, yeah like mine?

A trusting heart like mine
I love you boy, yes I do, like mine"
