,Artist,Title,Track_id,Year,Lyrics
10,Phil Ochs,Links On The Chain (LP Version),TRIURPE128F1473B17,1965,"Come you ranks of labor, come you union core
And see if you remember the struggles of before
When you were standing helpless on the outside of the door
And you started building links on the Chain
On the Chain, you started building links on the Chain

When the police on the horses were waitin' on demand
Ridin' through the strike with the pistols in their hands
Swingin' at the skulls of many a union man
As you built one more link on the chain, on the chain
As you built one more link on the chain

Then the army of the fascists tried to put you on the run
But the army of the union, they did what could be done
Oh, the power of the factory was greater than the gun
As you built one more link on the chain, on the chain
As you built one more link on the chain

And then in 1954, decisions finally made
The black man was a-risin' fast and racin' from the shade
And your union took no stand and your union was betrayed
As you lost yourself a link on the chain, on the chain
As you lost yourslef a link on the chain

And then there came the boycotts and then the freedom rides
And forgetting what you stood for, you tried to block the tide
Oh, the automation bosses werre laughin' on the side
As they watched you lose your link on the chain, on the chain
As they watched you lose your link on the chain

You know when they block your trucks boys, by layin' on the road
All that they are doin' is all that you have showed
That you gotta strike, you gotta fight to get what you are owed
When you're building all your links on the chain, on the chain
When you're building all your links on the chain

Amd the man who tries to tell you that they'll take your job away
He's the same man who was scabbin' hard just the other day
And your union's not a union till he's thrown out of the way
And he's chokin' on your links of the chain, of the chain
And he's chokin' on your links of the chain

For now the times are tellin' you the times are rollin' on
And you're fighting for the same thing, the jobs that will be gone
Now it's only fair to ask you boys, which side are you on?
As you're buildin' all your links on the chain, on the chain
As you're buildin' all your links on the chain"
11,The Rolling Stones,I Can't Be Satisfied,TRQWNSC128F9310F15,1965,"Well I'm going away to live
Won't be back no more
Going back down south, child
Lord now don't you worry ma 

Woman I'm trouble
Trouble and all worried mind
Well I just can't be satisfied
Just can't keep on crying 

Well I feel like snapping
Pistol in your face
Going to let some graveyard
Lord be your resting place 

Woman I'm trouble
Trouble and all worried mind
Yeah I just can't be satisfied
Just can't keep on crying
Yeah 

Yeah I'm all in my sleep
Hear my doorbell ring
Looking for my baby
Lord seen a doggone thing 

Woman I'm trouble
Trouble and all worried mind
Yeah I just can't be satisfied
Just can't keep on crying 

Yeah I know my little old babe
She gonna jump and shout
That old train be late man
Lord I come walkin out 

Woman I'm trouble
Trouble and all worried mind
Yeah I just can't be satisfied
Just can't keep on crying
Well"
12,Chad & Jeremy,Sleep Little Boy,TRLBEDW128F92D86B6,1965,"Alquist

Sleep little boy
Sleep and be warm as May
Take a voyage to dreamland far away
Ride on a cloud
Run down the milky way
Fill your pockets with moonbeams
Far, far away

Sleep, sleep
Rest your head and be happy
Softly, softly
Sing this song with me

Sleep little boy
Soon you will be a man
There is nothing to harm you
I'll hold your hand"
13,Peter_ Paul and Mary,The First Time Ever I Saw Your Face (LP Version),TRYRCVP12903CBFADD,1965,"The first time ever I saw your face
I thought the sun rose in your eyes
And the moon and stars were the gifts you gave
To the dark and the empty skies my love
To the dark and the empty skies. 

The first time ever I kissed your mouth
I felt the earth move in my hand
Like the trembling heart of a captive bird
That was there at my command my love
That was there at my command. 

The first time ever I held you near
And felt your heartbeat close to mine
I thought our joy would fill the world
And would last till the end of time my love
And would last till the end of time."
14,Shangri Las,Right Now And Not Later,TRNUTMH128F932EA8E,1965,"Listen to me, baby, and listen real good.
You know you're not treating me as good as you should.
Every time I call you here by my side,
Ya have some excuse and I want to know why.
 
Right now and not later, baby.
Right now and not later.
'Cause later may be too late,
And I gotta know right now.
I mean right now and not later, baby.
Right now and not later, baby.
 
There's something wrong and it's starting to show.
An' I don't wanna be the last to know.
So, if there's someone else standing in our way,
Then I think there's somethin' that you oughta say.
 
Right now and not later, baby.
Right now and not later.
'Cause later may be too late,
And I gotta know right now.
I mean right now and not later, baby.
Right now and not later, baby.
 
If we can't be lovers we can still be friends.
'Cause life goes on, even though love ends.
Boy, if you still want romance,
Baby, I'll give you just one more chance.
 
Right now and not later, baby.
Right now and not later.
'Cause later may be too late,
And I gotta know right now.
I mean right now and not later, baby.
Right now and not later, baby.
Right now and not later, baby.
Right now and not later, baby.
Right now and not later, baby.
Right now and not later..."
15,Little Anthony & The Imperials,Take Me Back,TRBDARS128F145D0A6,1965,"Written by: Teddy Randazzo
#16 Jun '65 Hot 100

(CHORUS)
Take me back, I'm begging please
Take me back, I'm on my knees
For you to scold me
Hurt me, hold me
Darling, take me back

When you belonged to me
I had a jealous mind
Too late I learned that you
Were not the cheating kind

(CHORUS)

My jealous eyes have learned
To take a look or two
They were too blind to see
That I was losing you

(CHORUS)

They say you live and learn
And though I've tried before
I promise never to
Be jealous any more

(CHORUS)"
16,The Turtles,Eve Of Destruction (Stereo),TRPATVF128F42530A8,1965,"The eastern world it is explodin',
violence flarin', bullets loadin',
you're old enough to kill but not for votin',
you don't believe in war, what's that gun you're totin',
and even the Jordan river has bodies floatin',
but you tell me over and over and over again my friend,
ah, you don't believe we're on the eve of destruction.

Don't you understand, what I'm trying to say?
Can't you see the fear that I'm feeling today?
If the button is pushed, there's no running away,
There'll be no one to save with the world in a grave,
take a look around you, boy, it's bound to scare you, boy,
but you tell me over and over and over again my friend,
ah, you don't believe we're on the eve of destruction.

Yeah, my blood's so mad, feels like coagulatin',
I'm sittin' here, just contemplatin',
I can't twist the truth, it knows no regulation,
handful of Senators don't pass legislation,
and marches alone can't bring integration,
when human respect is disintegratin',
this whole crazy world is just too frustratin',
and you tell me over and over and over again my friend,
ah, you don't believe we're on the eve of destruction.

Think of all the hate there is in Red China!
Then take a look around to Selma, Alabama!
Ah, you may leave here, for four days in space,
but when your return, it's the same old place,
the poundin' of the drums, the pride and disgrace,
you can bury your dead, but don't leave a trace,
hate your next-door-neighbor, but don't forget to say grace,
and you tell me over and over and over and over again my friend,
ah, you don't believe we're on the eve of destruction."
17,The Zombies,Tell Her No,TRNXHVX12903CA55E5,1965,"And if she should tell you ""come closer""
And if she tempts you with her charms

Tell her no  no  no  no  no-no-no-no
No  no  no  no  no-no-no-no
No no no no no
Don't hurt me now for her love belongs to me

And if she should tell you ""I love you"", whoa-oh-oh
And if she tempts you with her charms

Tell her no  no  no  no  no-no-no-no
No  no  no  no  no-no-no-no
(Don't let her love for your arms)
No no no no no
Don't hurt me now for her love belongs to me

I know she's a kind of girl
Who'd throw my love away
But I still love her so
Don't hurt me now, don't hurt me now

If she tells you ""I love you"" whoa-oh-oh
Just remember she said that to me

Tell her no  no  no  no  no-no-no-no
No  no  no  no  no-no-no-no
(Don't take her love from my arms)
Oh, oh, oh, oh,
Don't leave me now for her love belongs to me"
18,Jody Miller,Queen Of The House,TRYDZZC128F9337DF5,1965,"Up every day at six
Bacon and eggs to fix
Four kids from one to four
Pretty soon, there'll be one more

I got old floors to wax and scrub
And there's a dirty old ring in the tub
I'll get a maid someday, but 'til then I'm
Queen of the house

No time to fix my hair
Need a new dress to wear
Old clothes will have to do
'Cause the kids all need new shoes

I got bridge club each Tuesday night
He goes out with the boys and gets tight
But when the evenin's through, he comes a-home to
Queen of the house

I know the milkman, the iceman, they come every day
They give me tips on the horses to play
And when I got the time to spare 
I sit and wish that I'd picked a rich millionare

I sing up every day at six
Bacon and eggs to fix
Four kids from one to four
Pretty soon there'll be one more

Oh by Sundays I'm mighty glad
We send the kids to his Mom and Dad
It's the day that makes me glad I'm
Queen of the house

Up every day at six
Bacon and eggs to fix
Four kids from one to four
Pretty soon there'll be one more

But Sundays I'm mighty glad
We send the kids to his Mom and Dad
It's the day that makes me glad I'm
Queen of the house"
19,The Seeds,Can't Seem To Make You Mine,TRDLYRC128F425F8A7,1965,"I can't seem to make you mine
Kissing all around all the time
You fly around like a bee
Hurtin' everything you see
I try everything I know
To make you wanna love me so
The only thing you do
Is try to put the hurt on me

Can't you see what you're doin' to me
You fill my heart with misery
With every breath and step I take
I'm more in love with you

I can't go on like this
A little bit of love and not one kiss
I've gotta have your love every day
Love that's real and will stay
I can't seem to make you mine
I can't seem to make you mine

I can't seem to make you mine
I can't seem to make you mine

Come back baby, 'cause I'm all alone
Come back darlin', 'cause I need your love
Come back, 'cause I wanna love ya
Girl, I wanna love ya tonight

I can't seem to make you mine
I can't seem to make you mine
I can't seem to make you mine
I can't seem to make you mine"
20,Gerry & The Pacemakers,I'll Be There,TRGYCTF12903CEC3C6,1965,"(Words &amp; music by Bobby Darin)
I'll be there when all your dreams are broken
To answer your unspoken prayer, oh....
When the little things you're doin', ooh, don't turn out right
Don't you worry darlin' I'll be there
There whenever you need to know that there is someone who cares, oh
yeah!
So if your new love isn't your true love
Don't you worry darlin', I'll be there
There whenever you need to know that there is someone who cares, oh
yeah!
So if your new love isn't your true love
Don't you worry darlin', I'll be there
Don't you worry darlin', I'll be there
Don't you worry darlin', I'll be there"
21,Righteous Brothers,Just Once In My Life,TRFHEOU128F9337649,1965,"There's a lot of things I want
A lot of things that I'd like to be
But girl I don't forsee a rags to riches story for me
It's just one little thing I got to make come true
It's just one round I've got to win
I can't be a loser with you

Baby baby just once in my life
I'm gonna get what I want girl don't let me down
Just once in my life let me hold on to
The good thing I found don't let me down
Baby say that you'd be staying

Cause I couldn't face the day if you weren't here by my side
And if you went away then I'd be left without any pride
I've given up on schemes cause everyone fell through
I've given up so many things don't ask me to give up on you

And baby, baby just once in my life
I'm gonna get what I want girl don't let me down
Just once in my life
Let me hold on to the good thing I found don't let me down
Baby say that you'd be staying

That old pot of gold ain't so easy to find
But if you'll stand by me
Girl I'll keep peace of mind
I can't give you the world
But I'll work hard for you girl
I'll work hard, everyday, all my life,
If you'll say you won't leave me,
Baby don't leave me,
Please don't leave me
Baby don't leave me,
Just do this for me baby,

Once in my life, let me get what I want,
Girl don't let me down;
Just once in my life, let me hold onto a good thing I've found, don't
Let me down,
Baby say that you'll be stayin' Mmmm,
Oh yeah, Mmmm

Just once in my life let me get what I want,
Girl don't let me down;
Just once in my life let me hold onto
A good thing I've found, don't let me down. (fade)"
22,The Mamas & The Papas,California Dreamin',TRJLCZV128F92F568A,1965,"All the leaves are brown (all the leaves are brown)
And the sky is gray (and the sky is gray)
I've been for a walk (I've been for a walk)
On a winter's day (on a winter's day)

I'd be safe and warm (I'd be safe and warm)
If I was in L.A. (if I was in L.A.)
California dreamin' (California dreamin')
On such a winter's day

Stopped into a church
I passed along the way
Well, I got down on my knees (got down on my knees)
And I pretend to pray (I pretend to pray)

You know the preacher likes the cold (preacher likes the cold)
He knows I'm gonna stay (knows I'm gonna stay)
California dreamin' (California dreamin')
On such a winter's day

All the leaves are brown (all the leaves are brown)
And the sky is gray (and the sky is gray)
I've been for a walk (I've been for a walk)
On a winter's day (on a winter's day)

If I didn't tell her (if I didn't tell her)
I could leave today (I could leave today)
California dreamin' (California dreamin')
On such a winter's day (California dreamin')
On such a winter's day (California dreamin')
On such a winter's day"
23,The Rolling Stones,Play With Fire,TRGLPSQ128F93122B6,1965,"Well, you've got your diamonds
And you've got your pretty clothes
And the chauffeur drives your cars
You let everybody know

But don't play with me
'Cause you're playing with fire

Your mother she's an heiress
Owns a block in Saint John's Wood
And your father'd be there with her
If he only could

But don't play with me
'Cause you're playing with fire

Your old man took her diamonds
And tiaras by the score
Now she gets her kicks in Stepney
Not in Knightsbridge anymore

So don't play with me
'Cause you're playing with fire

Now you've got some diamonds
And you will have some others
But you'd better watch your step, girl
Or start living with your mother

So don't play with me
'Cause you're playing with fire
So don't play with me
'Cause you're playing with fire"
24,Bob Dylan,Outlaw Blues,TRODDPU128F42AEFC2,1965,"Ain't it hard to stumble and land in some funny lagoon?
Ain't it hard to stumble and land in some muddy lagoon?
'Specially when it's nine below zero and three o'clock in the afternoon

Ain't gonna hang no picture, ain't gonna hang no picture frame
Ain't gonna hang no picture or hang no picture frame
Well, I might look like Robert Ford, but I feel just like a Jesse James

An' I wish I was on some Australian mountain range
Oh, I wish I was on some Australian mountain range
I got no reason to be there, but I imagine it would be some kind of change

I got my dark sunglasses, I got for good luck my black tooth
I got my dark sunglasses, I'm carryin' my good luck marked black tooth
Don't ask me nothin' about nothin', I just might tell you the truth

I got a woman in Jackson, oh, I ain't gonna say her name
I got a woman in Jackson, I ain't gonna say her name
She's a brown-skinned woman but I love her just the same"
25,Jr. Walker & The All Stars,Shotgun,TRSKENF128EF35708A,1965,"I said, Shotgun!
Shoot 'em 'fore they run now.
Do the jerk, baby
Do the dirty now
Hey
 
Put on your red dress
And then you go downtown now
I said, Buy yourself a shotgun now
We're going to break it down baby now
We're going to load it up baby now
Oh can you shoot 'em 'fore they run now
 
I said, Shotgun!
Shoot 'em 'fore they run now.
Do the jerk, baby
Do the dirty now
Hey
 
Shotgun!
Shoot 'em 'fore they run now
Do the jerk, baby
Do the dirty now
Hey
 
Put on your high heel shoes
I said we're going down here listen to 'em play the blues
We're gonna dig potatoes
We're gonna pick tomatoes
 
I said, Shotgun!
Shoot 'em 'fore they run now.
Do the jerk, baby
Do the dirty now
Hey
 
I said it's twine time
I said it's twine time
I said it's twine time
Hey, look at that"
26,Hank Williams,Move It On Over,TRDWFDN128F426B027,1965,"Came in last night about a half past ten
That woman of mine she wouldn't let me in
Move it on over (move it on over)
Move it on over (move it on over)
Move over little dog cause a big dog's movin in

She changed the lock on my front door
Now my key, it don't fit no more
So get it on over (move it on over)
Scoot it on over (move it on over)
Move over skinny dog cause a fat dog's moving in

This dog house here is mighty small
But it's sure better than no house at all
So ease it on over (move it on over)
Drag it on over (move it on over)
Move over old dog cause a new dog's moving in

She told me not to play around
But I done let the deal go down
So pack it on over (move it on over)
Tote it on over (move it on over)
Move over nice dog cause a bad dog's moving in

She warned me once, she warned me twice
But I don't take no one's advice
So scratch it on over (move it on over)
Shake it on over (move it on over)
Move over short dog cause a tall dog's moving in

I'll crawl back to her on my knees
Pretty soon i'll be scratching fleas
So slide it on over (move it on over)
Sneak it on over (move it on over)
Move over good dog cause a bad dog's moving in

Remember pup, before you start to whine
That side's yours and this side's mine
So shove it on over (move it on over)
Sweep it on over (move it on over)
Move over cold dog cause a hot dog's moving in"
27,Vince Guaraldi Trio,Hark The Herald Angels Sing,TRNZTUD128F9313C67,1965,"Hark the herald angels sing
Glory to the newborn king
Peace on Earth and mercy mild
God and sinners reconciled
Joyful all ye nations rise
Join the triumph of the skies
With angelic host proclaim
Christ is born in Bethlehem
Hark the herald angels sing
Glory to the newborn king"
28,Dionne Warwick,In Between The Heartaches (LP Version) (Ichiban),TRKUURR128F14A2764,1965,"In between the heartaches
You hold me here in your arms
And say you love me
In between the heartaches
The way you kiss I can tell
You're thinking of me
I know you love me

And I that makes up
For all of the heartaches
And the sadness
And the tears

Everyone keeps asking me
Why I stay with you
The way you hurt me
They can see
Hw many times
I'm alone and blue
Wen you desert me
You and come and go
Wthout a letter
And they all say
Tat I should get up and go
They don't know
They don't know that

In between the heartaches
You hold me here in your arms
And say you love me
In between the heartaches
The way you kiss I can tell
You thinking of me
I know you love me
And that makes up
For all the heartaches
And the sadness
And the tears

They don't ever see us
In between the heartaches . . ."
29,Righteous Brothers,You Can Have Her,TRHRKIK128F146D5F0,1965,"You can have her, I don't want her
She didn't love me anyway
She only wanted someone to play with
But all I wanted was a love to stay

The girl I loved, she up and left me
She ran away with my best friend
She comes home at night a just one full hour
When daylight comes, oh no, she's a gone again

You can have her, I don't want her
She didn't love me anyway
She only wanted someone to play with
But all I wanted was a love to stay

Life without love is mighty empty yeah, but confession
Do ya know, do ya know confession good for your soul, baby?
I'd rather have love that I can cling to
Than I had the world and all of its gold

You can have her, I don't want her
She didn't love me anyway
She only wanted someone to play with
But all I wanted was a love to stay

You can have her, I don't want her
She didn't love me anyway"
30,Kim Weston,Take Me In Your Arms (Rock Me A Little While),TRBKHJE128F931F762,1965,"Take me in your arms
Hold me for a little while
Hey, baby

So I know you're leavin', leave me behind
I'm seein' you, darling, for the very last time
Show a little tenderness before you go
Please let me feel your embrace once more

Take me in your arms
Rock me, rock me a little while
Oh, darlin'
(Take me in your arms
Rock me, rock me a little while)
Give me just a little while

We all must feel heartache sometimes
Right now, right now, I'm feeling mine
I've tried my best to be strong, I'm not able
I'm like a helpless child left in a cradle
Let me know joy before I grieve
Just once more, darling, before you leave

Take me in your arms
Rock me, rock me a little while
Oh, darlin'
(Take me in your arms
Rock me, rock me a little while)
Give me just a little while

I'm losing you and my happiness
My life is over, I must confess
I'll never, never see your smilin' face no more
I'll never, never hear your knock on my door
Before you leave me, leave me behind
Let me feel happy just one more time

Take me in your arms
Rock me, rock me a little while
Oh, darlin'
(Take me in your arms
Rock me, rock me a little while)
Give me just a little while

I said I wouldn't beg, I said I wouldn't plead
Here I am, baby, I'm beggin' you, please
Baby, please, baby, please

Take me in your arms
Rock me, rock me a little while
Oh, darlin'
(Take me in your arms
Rock me, rock me a little while)
Give me just a little while

Take me in your arms
Rock me, rock me a little while
Oh, darlin'
(Take me in your arms
Rock me, rock me a little while)
Give me just a little while"
31,Brenda Holloway,Operator,TRGVLNJ128E0784CCD,1965,"Operator, operator, I'm so glad that you rang my phone
Operator, operator, I'm so glad that you found me home

I can hear my long gone lover
I've waited such a long long time
So please, operator
Put him on the line, I want him on the line
I want him on the line
I wanna talk to that long gone lover of mine

Operator, operator, there is static in my line
Did he say that his love was true?
Did he say that his love was mine?
Did he say he was coming home?
Did he say where he has been?
I can't hear a word he's saying
If you keep buttin' in, you keep buttin' in
You keep buttin' in
I wanna know if he's comin' home again

It shouldn't take this much time
To clear my line, to ease my mind
Oh operator, please get straight
It's unfair to make me wait any longer
My curiosity is stronger
Don't you know that it's wrong, oh so wrong

Operator, operator, this is very strange
What is the holdup here? Doesn't he have the change?
Oh please operator, if he don't have another dime
Reverse the charge to me
Put him on the line, I want him on the line
I want him on the line
I wanna talk to that long gone lover of mine

I didn't expect him, please connect him right way
I beg of you to put him through without delay"
32,The Spencer Davis Group,Dimples,TRYHVJG128F9311E8E,1965,"Walk that walk
Yeah, talk that talk
Won't you walk that walk ?
You're my babe, I got my eyes on you.

You got dimples in your jaw 
You got dimples in your jaw
You got dimples in your jaw
You're my babe, I got my eyes on you.

Alright, yeah.

I love to see you switch
Saunter up and down the floor
Oh, I love to see you switch 
You're my babe, I got my eyes on you.

You got dimples in your jaw 
You got dimples in your jaw
Yeah, dimples in your jaw
You're my babe, I got my eyes on you.

Alright, yeah.

Aoh, aoh, aoh, aoh
Mmm ...
Yeah, yeah
I love to see you switch
Saunter up and down the floor
You got dimples in your jaw 
Saunter up and down the floor
You're my babe, I got my eyes on you.

Alright
Oh yeah."
